clock_offset,imu_longitude,imu_latitude,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_composite,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,battery_very_low,battery_level1,batter_go_home,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty3,velocity_uncertainty3,flight_sequence,anomaly_label,anomaly_score
587.472,-106.21951520197644,39.96125060725342,-10.989389236535928,-10.513183927022274,34.21453267867585,-0.15637594,0.30424067,-0.920613,0.98211205,8.447785,13.20317,1508.0,64.96,15.034975437173344,252.90977956868835,152.9601438809396,7.159010853784992,0.3189414465318929,-0.4130161562705119,0.1779549350592811,False,8.537858161264658,25.58882048366651,-52.91177564476641,307.346114484094,21.492137530068288,21.492137530068288,36163.0,-106.2195281,39.9612254,2018-06-19 20:12:43+00:00,2514.314,0.64,1.06,7.08,8.0,12.4,4.67,-0.13,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98864746,flight04,1,0.09405663265987724
587.513,-106.21950920803228,39.96126173201907,-10.871679411183283,-10.383660132356043,34.16375246992183,-0.17168055,0.3013579,-0.97052246,1.0306331,3.8926277,13.187244,1522.0,65.04,14.866210682997592,254.1291557217099,153.46549903434703,7.1476448451341525,0.367178293455721,-0.4879005709433635,0.1738051404807288,False,8.48840807311418,25.412809289860903,-53.34440766894079,308.68446623501296,22.439319531081637,22.439319531081637,36203.0,-106.2195281,39.9612254,2018-06-19 20:12:43+00:00,2514.314,0.64,1.06,7.08,8.0,12.4,4.67,-0.13,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98864746,flight04,1,0.08711857650258664
587.549,-106.21950920803228,39.96126173201907,-10.871679411183283,-10.383660132356043,34.16375246992183,-0.17168055,0.3013579,-0.97052246,1.0306331,3.8926277,13.187244,1522.0,65.04,14.866210682997592,254.1291557217099,153.46549903434703,7.1476448451341525,0.367178293455721,-0.4879005709433635,0.1738051404807288,False,8.48840807311418,25.412809289860903,-53.34440766894079,308.68446623501296,22.439319531081637,22.439319531081637,36203.0,-106.2195167,39.9612476,2018-06-19 20:12:44+00:00,2514.356,0.64,1.06,7.08,8.0,12.32,4.87,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98831844,flight04,1,0.08711857650258664
587.587,-106.21950341823616,39.96127225371491,-11.296864454439811,-10.465698498390578,34.13134194580212,-0.17126536,0.29517305,-0.904461,0.9666999,11.224832,13.1687355,1521.0,65.03,15.220504829050292,255.34180200553044,153.97830176471967,7.1365049568486825,-0.0774788444654444,-0.2499488021124971,-0.2522656070182147,False,8.486625496486077,25.135860011767377,-53.881070916045815,309.95423129201305,22.868650089114297,22.868650089114297,36243.0,-106.2195167,39.9612476,2018-06-19 20:12:44+00:00,2514.356,0.64,1.06,7.08,8.0,12.32,4.87,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98831844,flight04,1,0.09219239181766475
587.674,-106.21950341823616,39.96127225371491,-11.296864454439811,-10.465698498390578,34.13134194580212,-0.17126536,0.29517305,-0.904461,0.9666999,11.224832,13.1687355,1521.0,65.03,15.220504829050292,255.34180200553044,153.97830176471967,7.1365049568486825,-0.0774788444654444,-0.2499488021124971,-0.2522656070182147,False,8.486625496486077,25.135860011767377,-53.881070916045815,309.95423129201305,22.868650089114297,22.868650089114297,36243.0,-106.2195167,39.9612476,2018-06-19 20:12:44+00:00,2514.356,0.64,1.06,7.08,8.0,12.32,4.87,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98831844,flight04,1,0.09219239181766475
587.713,-106.21949727484564,39.961283078330645,-11.497509924235944,-10.797133916277264,34.1441250948037,-0.17130785,0.3037262,-0.91213644,0.97651875,7.081784,13.152077,1533.0,65.01,15.57986810366776,256.54873222868434,154.50003440761708,7.127209106856469,-0.0197510307447412,-0.3421614791144503,-0.2890790598580661,False,8.481748940691169,24.95415427234549,-54.54736407530402,311.2668255622364,23.509350052893584,23.509350052893584,36283.0,-106.2195167,39.9612476,2018-06-19 20:12:44+00:00,2514.356,0.64,1.06,7.08,8.0,12.32,4.87,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.98831844,flight04,1,0.09346801779372871
587.749,-106.21949727484564,39.961283078330645,-11.497509924235944,-10.797133916277264,34.1441250948037,-0.17130785,0.3037262,-0.91213644,0.97651875,7.081784,13.152077,1533.0,65.01,15.57986810366776,256.54873222868434,154.50003440761708,7.127209106856469,-0.0197510307447412,-0.3421614791144503,-0.2890790598580661,False,8.481748940691169,24.95415427234549,-54.54736407530402,311.2668255622364,23.509350052893584,23.509350052893584,36283.0,-106.2195049,39.9612695,2018-06-19 20:12:44+00:00,2514.393,0.66,1.09,7.08,8.0,12.22,5.02,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.9874843,flight04,1,0.1025282634422191
587.787,-106.2194913220171,39.9612933455528,-11.57582424320292,-11.037741140096962,34.03851179753991,-0.16965967,0.28506517,-0.9235293,0.98130167,5.1783285,13.136734,1517.0,65.0,15.793697139666744,257.7514994038992,155.0313614930265,7.121405121163377,0.0352321082933446,-0.4290235663642061,-0.3223043875882449,False,8.40219138044332,25.100440333902966,-55.04794620112773,312.5161450910744,23.96018328595667,23.96018328595667,36323.0,-106.2195049,39.9612695,2018-06-19 20:12:44+00:00,2514.393,0.66,1.09,7.08,8.0,12.22,5.02,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.9874843,flight04,1,0.10709255469985979
587.872,-106.2194913220171,39.9612933455528,-11.57582424320292,-11.037741140096962,34.03851179753991,-0.16965967,0.28506517,-0.9235293,0.98130167,5.1783285,13.136734,1517.0,65.0,15.793697139666744,257.7514994038992,155.0313614930265,7.121405121163377,0.0352321082933446,-0.4290235663642061,-0.3223043875882449,False,8.40219138044332,25.100440333902966,-55.04794620112773,312.5161450910744,23.96018328595667,23.96018328595667,36323.0,-106.2195049,39.9612695,2018-06-19 20:12:44+00:00,2514.393,0.66,1.09,7.08,8.0,12.22,5.02,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.9874843,flight04,1,0.10709255469985979
587.913,-106.21948472313686,39.96130460838607,-11.751749979493717,-10.971107472597522,34.00636595733293,-0.17149973,0.26567718,-0.93829817,0.99015146,2.4004374,13.146374,1509.0,65.02,15.873382057261392,258.95114935482513,155.5690389647271,7.119179539593858,0.0425706321580907,-0.4691227103461397,-0.3606209429094615,False,8.353885315610306,25.041500123197707,-55.16829542682501,313.8890028875667,24.18383473260434,24.18383473260434,36363.0,-106.2195049,39.9612695,2018-06-19 20:12:44+00:00,2514.393,0.66,1.09,7.08,8.0,12.22,5.02,-0.15,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.9874843,flight04,1,0.10680106964118768
587.948,-106.21948472313686,39.96130460838607,-11.751749979493717,-10.971107472597522,34.00636595733293,-0.17149973,0.26567718,-0.93829817,0.99015146,2.4004374,13.146374,1509.0,65.02,15.873382057261392,258.95114935482513,155.5690389647271,7.119179539593858,0.0425706321580907,-0.4691227103461397,-0.3606209429094615,False,8.353885315610306,25.041500123197707,-55.16829542682501,313.8890028875667,24.18383473260434,24.18383473260434,36363.0,-106.2194928,39.9612912,2018-06-19 20:12:44+00:00,2514.409,0.66,1.09,7.09,8.0,12.04,5.2,-0.11,GPS_Atti,0.0,0.0,20.0,51.0,10.0,False,0.0,0.9873087,flight04,1,0.10709448206748712
587.987,-106.2194783995526,39.96131529593567,-11.44202926191805,-10.98899665474145,34.17512940430681,-0.16259044,0.28008336,-0.9659382,1.0187831,3.5037575,13.152165,1503.0,64.99,15.667985705516774,260.1475953135431,156.11179063804508,7.11827239919802,0.0071682236799848,-0.1373973714293566,-0.2334048151060193,False,8.326269032052288,25.204751926750777,-55.0300073904051,315.1939030043175,24.39467462938269,24.39467462938269,36403.0,-106.2194928,39.9612912,2018-06-19 20:12:44+00:00,2514.409,0.66,1.09,7.09,8.0,12.04,5.2,-0.11,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9873087,flight04,1,0.11308901169697161
588.074,-106.2194783995526,39.96131529593567,-11.44202926191805,-10.98899665474145,34.17512940430681,-0.16259044,0.28008336,-0.9659382,1.0187831,3.5037575,13.152165,1503.0,64.99,15.667985705516774,260.1475953135431,156.11179063804508,7.11827239919802,0.0071682236799848,-0.1373973714293566,-0.2334048151060193,False,8.326269032052288,25.204751926750777,-55.0300073904051,315.1939030043175,24.39467462938269,24.39467462938269,36403.0,-106.2194928,39.9612912,2018-06-19 20:12:44+00:00,2514.409,0.66,1.09,7.09,8.0,12.04,5.2,-0.11,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9873087,flight04,1,0.11308901169697161
588.113,-106.21947173238463,39.961326378233125,-11.53448035282355,-11.07086587580558,34.16705135725771,-0.16124582,0.2683885,-0.94662803,0.9970643,2.7598946,13.124249,1531.0,65.0,15.786860475907696,261.3408244473884,156.66276145021317,7.117550979623445,0.0732120774397504,-0.2138577329100695,-0.2491195722504704,False,8.266219709329299,25.36107921673512,-55.13081702995953,316.55089965957893,24.755241285751683,24.755241285751683,36443.0,-106.2194928,39.9612912,2018-06-19 20:12:44+00:00,2514.409,0.66,1.09,7.09,8.0,12.04,5.2,-0.11,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9873087,flight04,1,0.11512622233259057
588.148,-106.21947173238463,39.961326378233125,-11.53448035282355,-11.07086587580558,34.16705135725771,-0.16124582,0.2683885,-0.94662803,0.9970643,2.7598946,13.124249,1531.0,65.0,15.786860475907696,261.3408244473884,156.66276145021317,7.117550979623445,0.0732120774397504,-0.2138577329100695,-0.2491195722504704,False,8.266219709329299,25.36107921673512,-55.13081702995953,316.55089965957893,24.755241285751683,24.755241285751683,36443.0,-106.2194802,39.9613128,2018-06-19 20:12:44+00:00,2514.423,0.66,1.09,7.09,8.0,12.01,5.35,-0.07,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9872725,flight04,1,0.11512622233259057
588.187,-106.21946529331906,39.96133693391133,-11.580830142599869,-11.063135747289463,34.1750035607518,-0.16576101,0.26655,-0.95535266,1.0055965,6.66383,13.132092,1518.0,64.99,15.814033400447997,262.5280538734713,157.22044976648527,7.118023334737416,0.0981191895613324,-0.2853203641356554,-0.2572831063552945,False,8.296679290004214,25.435081088640818,-55.59220493163559,317.8465975171858,25.058862033518597,25.058862033518597,36483.0,-106.2194802,39.9613128,2018-06-19 20:12:44+00:00,2514.423,0.66,1.09,7.09,8.0,12.01,5.35,-0.07,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9872725,flight04,1,0.1208504337984882
588.272,-106.21946529331906,39.96133693391133,-11.580830142599869,-11.063135747289463,34.1750035607518,-0.16576101,0.26655,-0.95535266,1.0055965,6.66383,13.132092,1518.0,64.99,15.814033400447997,262.5280538734713,157.22044976648527,7.118023334737416,0.0981191895613324,-0.2853203641356554,-0.2572831063552945,False,8.296679290004214,25.435081088640818,-55.59220493163559,317.8465975171858,25.058862033518597,25.058862033518597,36483.0,-106.2194802,39.9613128,2018-06-19 20:12:44+00:00,2514.423,0.66,1.09,7.09,8.0,12.01,5.35,-0.07,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9872725,flight04,1,0.1208504337984882
588.313,-106.21945824717224,39.96134864138147,-11.547970261495236,-10.85070548799803,34.220941551528284,-0.17066738,0.26510316,-0.93354803,0.9853522,8.039231,13.155964,1516.0,65.04,15.6506607194472,263.7163006745012,157.78533428836732,7.118508779858246,0.4857134730724404,0.0549712933191086,-0.185593083012846,False,8.369370943635623,25.56710924748224,-55.52788806646242,319.2802472616476,24.764116821027088,24.764116821027088,36523.0,-106.2194802,39.9613128,2018-06-19 20:12:44+00:00,2514.423,0.66,1.09,7.09,8.0,12.01,5.35,-0.07,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.9872725,flight04,1,0.11296185491324795
588.349,-106.21945824717224,39.96134864138147,-11.547970261495236,-10.85070548799803,34.220941551528284,-0.17066738,0.26510316,-0.93354803,0.9853522,8.039231,13.155964,1516.0,65.04,15.6506607194472,263.7163006745012,157.78533428836732,7.118508779858246,0.4857134730724404,0.0549712933191086,-0.185593083012846,False,8.369370943635623,25.56710924748224,-55.52788806646242,319.2802472616476,24.764116821027088,24.764116821027088,36523.0,-106.2194673,39.9613343,2018-06-19 20:12:45+00:00,2514.444,0.66,1.09,7.1,8.0,11.95,5.5,-0.06,GPS_Atti,0.0,0.0,19.0,51.0,10.0,False,0.0,0.98737055,flight04,1,0.11296185491324795
588.387,-106.21945164006888,39.96135926620992,-11.49384618143114,-10.832038192147673,34.30329273940855,-0.15991956,0.2565765,-0.94154346,0.9888933,15.084514,13.158922,1517.0,65.01,15.600267548032477,264.9026441909863,158.3554467008426,7.119482066125272,0.511042109241874,-0.0045341693273757,-0.2032715375311642,False,8.51465353339696,25.842576461529475,-55.85759064352135,320.58901241563524,25.484246514222317,25.484246514222317,36563.0,-106.2194673,39.9613343,2018-06-19 20:12:45+00:00,2514.444,0.66,1.09,7.1,8.0,11.95,5.5,-0.06,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98737055,flight04,1,0.11981518295134463
588.472,-106.21945164006888,39.96135926620992,-11.49384618143114,-10.832038192147673,34.30329273940855,-0.15991956,0.2565765,-0.94154346,0.9888933,15.084514,13.158922,1517.0,65.01,15.600267548032477,264.9026441909863,158.3554467008426,7.119482066125272,0.511042109241874,-0.0045341693273757,-0.2032715375311642,False,8.51465353339696,25.842576461529475,-55.85759064352135,320.58901241563524,25.484246514222317,25.484246514222317,36563.0,-106.2194673,39.9613343,2018-06-19 20:12:45+00:00,2514.444,0.66,1.09,7.1,8.0,11.95,5.5,-0.06,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98737055,flight04,1,0.11981518295134463
588.513,-106.21944484347608,39.9613699867518,-11.158363977702804,-10.749347599382666,34.41711519315274,-0.1606388,0.25478637,-0.95998716,1.0061294,8.445543,13.170231,1510.0,64.98,15.310560795319487,266.0870072976594,158.9312880963617,7.122821263747198,0.5253071696666787,-0.0595664225927565,-0.2328939880020886,False,8.58800588029927,26.029288928690235,-56.1563805198017,321.914371287059,25.916522416345103,25.916522416345103,36603.0,-106.2194673,39.9613343,2018-06-19 20:12:45+00:00,2514.444,0.66,1.09,7.1,8.0,11.95,5.5,-0.06,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98737055,flight04,1,0.12146473054428569
588.548,-106.21944484347608,39.9613699867518,-11.158363977702804,-10.749347599382666,34.41711519315274,-0.1606388,0.25478637,-0.95998716,1.0061294,8.445543,13.170231,1510.0,64.98,15.310560795319487,266.0870072976594,158.9312880963617,7.122821263747198,0.5253071696666787,-0.0595664225927565,-0.2328939880020886,False,8.58800588029927,26.029288928690235,-56.1563805198017,321.914371287059,25.916522416345103,25.916522416345103,36603.0,-106.2194541,39.9613556,2018-06-19 20:12:45+00:00,2514.44,0.66,1.09,7.1,8.0,11.87,5.63,-0.02,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98783827,flight04,1,0.12146473054428569
588.587,-106.21943831824645,39.96138015269776,-11.099520901040572,-10.665413382493709,34.38823094175912,-0.16800019,0.25450864,-0.95562696,1.003106,15.154556,13.17646,1532.0,65.02,15.213479204830367,267.26880764902114,159.51252750235204,7.127478000268582,-0.1318550883041638,-0.1830237626811763,-0.0653082377802462,False,8.651726428043922,26.10031585310209,-56.483473924228406,323.1741704624082,26.196262324516272,26.196262324516272,36643.0,-106.2194541,39.9613556,2018-06-19 20:12:45+00:00,2514.44,0.66,1.09,7.1,8.0,11.87,5.63,-0.02,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98783827,flight04,1,0.12070590951695787
588.672,-106.21943831824645,39.96138015269776,-11.099520901040572,-10.665413382493709,34.38823094175912,-0.16800019,0.25450864,-0.95562696,1.003106,15.154556,13.17646,1532.0,65.02,15.213479204830367,267.26880764902114,159.51252750235204,7.127478000268582,-0.1318550883041638,-0.1830237626811763,-0.0653082377802462,False,8.651726428043922,26.10031585310209,-56.483473924228406,323.1741704624082,26.196262324516272,26.196262324516272,36643.0,-106.2194541,39.9613556,2018-06-19 20:12:45+00:00,2514.44,0.66,1.09,7.1,8.0,11.87,5.63,-0.02,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98783827,flight04,1,0.12070590951695787
588.713,-106.21943215125908,39.96138967006705,-10.897770573146223,-10.63817707309859,34.457130749114086,-0.15752989,0.25615987,-0.95876706,1.0048223,5.0274854,13.168901,1509.0,65.02,15.055005447348837,268.4476487086994,160.099592817197,7.132449823689001,-0.095201569627406,-0.2395876168987056,-0.0748359955441088,False,8.794988883131019,26.276309626649905,-57.00679311861279,324.355788542817,26.41155876465328,26.41155876465328,36683.0,-106.2194541,39.9613556,2018-06-19 20:12:45+00:00,2514.44,0.66,1.09,7.1,8.0,11.87,5.63,-0.02,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.98783827,flight04,1,0.11909248502200681
588.748,-106.21943215125908,39.96138967006705,-10.897770573146223,-10.63817707309859,34.457130749114086,-0.15752989,0.25615987,-0.95876706,1.0048223,5.0274854,13.168901,1509.0,65.02,15.055005447348837,268.4476487086994,160.099592817197,7.132449823689001,-0.095201569627406,-0.2395876168987056,-0.0748359955441088,False,8.794988883131019,26.276309626649905,-57.00679311861279,324.355788542817,26.41155876465328,26.41155876465328,36683.0,-106.2194407,39.9613768,2018-06-19 20:12:45+00:00,2514.432,0.66,1.09,7.1,8.0,11.81,5.73,0.01,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9881166,flight04,1,0.11937758405754695
588.787,-106.21942558312618,39.96139966144382,-10.875576691534208,-10.437940320872158,34.39554248629679,-0.16054031,0.25673607,-0.98285806,1.0284438,10.220517,13.177194,1513.0,65.01,14.905163716482596,269.622809169863,160.69226858257667,7.139357956513948,-0.0725861368881481,-0.3025029420635006,-0.1041283033382029,False,8.769557750368413,26.23738598678757,-57.267387827486914,325.59984084304784,26.74202596085947,26.74202596085947,36723.0,-106.2194407,39.9613768,2018-06-19 20:12:45+00:00,2514.432,0.66,1.09,7.1,8.0,11.81,5.73,0.01,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9881166,flight04,1,0.12085998809667786
588.874,-106.21942558312618,39.96139966144382,-10.875576691534208,-10.437940320872158,34.39554248629679,-0.16054031,0.25673607,-0.98285806,1.0284438,10.220517,13.177194,1513.0,65.01,14.905163716482596,269.622809169863,160.69226858257667,7.139357956513948,-0.0725861368881481,-0.3025029420635006,-0.1041283033382029,False,8.769557750368413,26.23738598678757,-57.267387827486914,325.59984084304784,26.74202596085947,26.74202596085947,36723.0,-106.2194407,39.9613768,2018-06-19 20:12:45+00:00,2514.432,0.66,1.09,7.1,8.0,11.81,5.73,0.01,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9881166,flight04,1,0.12085998809667786
588.913,-106.2194182974361,39.9614106115963,-10.690588399156916,-10.20695515221972,34.51069696963542,-0.16030444,0.26388,-0.9726107,1.0204419,3.3302848,13.175144,1508.0,64.99,14.621387612455708,270.79761665086505,161.29167002153469,7.145652390056227,-0.0451184092270153,-0.3522680520793697,-0.0623210317980379,False,8.712927515974307,25.96547405224557,-57.6997800493333,326.9666360248154,27.0204911636403,27.0204911636403,36763.0,-106.2194407,39.9613768,2018-06-19 20:12:45+00:00,2514.432,0.66,1.09,7.1,8.0,11.81,5.73,0.01,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9881166,flight04,1,0.11663494470954128
588.948,-106.2194182974361,39.9614106115963,-10.690588399156916,-10.20695515221972,34.51069696963542,-0.16030444,0.26388,-0.9726107,1.0204419,3.3302848,13.175144,1508.0,64.99,14.621387612455708,270.79761665086505,161.29167002153469,7.145652390056227,-0.0451184092270153,-0.3522680520793697,-0.0623210317980379,False,8.712927515974307,25.96547405224557,-57.6997800493333,326.9666360248154,27.0204911636403,27.0204911636403,36763.0,-106.219427,39.961398,2018-06-19 20:12:45+00:00,2514.423,0.66,1.09,7.1,8.0,11.77,5.86,0.04,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9884472,flight04,1,0.11663494470954128
588.987,-106.2194112909748,39.96142101017526,-11.134939975368251,-10.079282421114172,34.46369671642166,-0.16614714,0.2538569,-0.96061474,1.0073872,15.541035,13.179548,1520.0,65.0,14.853517146555577,271.9674115606957,161.89580932878658,7.151731956537731,-0.3323933711964564,-0.3199389593985406,0.0423840953171325,False,8.828846570316465,25.62655013117912,-56.89575439153453,328.2679990673713,27.31385610493986,27.31385610493986,36803.0,-106.219427,39.961398,2018-06-19 20:12:45+00:00,2514.423,0.66,1.09,7.1,8.0,11.77,5.86,0.04,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9884472,flight04,1,0.11977562192489433
589.072,-106.2194112909748,39.96142101017526,-11.134939975368251,-10.079282421114172,34.46369671642166,-0.16614714,0.2538569,-0.96061474,1.0073872,15.541035,13.179548,1520.0,65.0,14.853517146555577,271.9674115606957,161.89580932878658,7.151731956537731,-0.3323933711964564,-0.3199389593985406,0.0423840953171325,False,8.828846570316465,25.62655013117912,-56.89575439153453,328.2679990673713,27.31385610493986,27.31385610493986,36803.0,-106.219427,39.961398,2018-06-19 20:12:45+00:00,2514.423,0.66,1.09,7.1,8.0,11.77,5.86,0.04,GPS_Atti,0.0,0.0,19.0,50.0,10.0,False,0.0,0.9884472,flight04,1,0.11977562192489433
